study id	Exclude	Exclude Reason	study name	study identifier	study published	experiment id	experiment name	chemical	animal group id	animal group name	lifestage exposed	lifestage assessed	species	species strain	strain.abbr	generation	animal description	animal description (with N)	sex	route	treatment period	duration exposure	endpoint id	endpoint name	system	organ	effect	effect subtype	diagnostic	tags	observation time	data type	doses	dose units	response units	expected adversity direction	maximum endpoint change	low_dose	NOEL	LOEL	FEL	high_dose	key	dose index	dose	N	incidence	response	stdev	lower_ci	upper_ci	pairwise significant	percent control mean	percent control low	percent control high
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2541	Sprague-Dawley rat (F1c)	Continuous		Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F1	F1 Rat, Sprague-Dawley Crl:Cd Br (♂)	F1 Rat, Sprague-Dawley Crl:Cd Br (♂, N=8-17)	Male	oral diet	developmental		24724	AGD (mm)							PND 1	Continuous	0.12, 0.78, 2.37, 7.91, 23.3, 77.45, 592.3, 774.65, 0.12 mg/kg-day	mg/kg-day	mm	0	-8.365019011	0.78				0.12	38781	8	0.12	10		2.84	0.252982213	2.66	3.02	FALSE	7.984790875	-2.687987498	18.65756925
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2541	Sprague-Dawley rat (F1c)	Continuous		Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F1	F1 Rat, Sprague-Dawley Crl:Cd Br (♂)	F1 Rat, Sprague-Dawley Crl:Cd Br (♂, N=8-17)	Male	oral diet	developmental		24725	AGD (mm/g)							PND 1	Continuous	0.12, 0.78, 2.37, 7.91, 23.3, 77.45, 592.3, 774.65, 0.12 mg/kg-day	mg/kg-day	mm/g	0	-7.894736842	0.78				0.12	38782	0	0.12	14		0.38	0.074833148	0.34	0.42	FALSE	0	-14.58872938	14.58872938
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2541	Sprague-Dawley rat (F1c)	Continuous		Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F1	F1 Rat, Sprague-Dawley Crl:Cd Br (♂)	F1 Rat, Sprague-Dawley Crl:Cd Br (♂, N=8-17)	Male	oral diet	developmental		24725	AGD (mm/g)							PND 1	Continuous	0.12, 0.78, 2.37, 7.91, 23.3, 77.45, 592.3, 774.65, 0.12 mg/kg-day	mg/kg-day	mm/g	0	-7.894736842	0.78				0.12	38783	1	0.78	12		0.36	0.034641016	0.34	0.38	FALSE	-5.263157895	-16.31361207	5.787296282
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2541	Sprague-Dawley rat (F1c)	Continuous		Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F1	F1 Rat, Sprague-Dawley Crl:Cd Br (♂)	F1 Rat, Sprague-Dawley Crl:Cd Br (♂, N=8-17)	Male	oral diet	developmental		24725	AGD (mm/g)							PND 1	Continuous	0.12, 0.78, 2.37, 7.91, 23.3, 77.45, 592.3, 774.65, 0.12 mg/kg-day	mg/kg-day	mm/g	0	-7.894736842	0.78				0.12	38784	2	2.37	15		0.37	0.038729833	0.35	0.39	FALSE	-2.631578947	-13.9228264	8.659668508
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2541	Sprague-Dawley rat (F1c)	Continuous		Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F1	F1 Rat, Sprague-Dawley Crl:Cd Br (♂)	F1 Rat, Sprague-Dawley Crl:Cd Br (♂, N=8-17)	Male	oral diet	developmental		24725	AGD (mm/g)							PND 1	Continuous	0.12, 0.78, 2.37, 7.91, 23.3, 77.45, 592.3, 774.65, 0.12 mg/kg-day	mg/kg-day	mm/g	0	-7.894736842	0.78				0.12	38785	3	7.91	14		0.35	0.037416574	0.33	0.37	FALSE	-7.894736842	-18.7058513	2.916377616
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2541	Sprague-Dawley rat (F1c)	Continuous		Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F1	F1 Rat, Sprague-Dawley Crl:Cd Br (♂)	F1 Rat, Sprague-Dawley Crl:Cd Br (♂, N=8-17)	Male	oral diet	developmental		24725	AGD (mm/g)							PND 1	Continuous	0.12, 0.78, 2.37, 7.91, 23.3, 77.45, 592.3, 774.65, 0.12 mg/kg-day	mg/kg-day	mm/g	0	-7.894736842	0.78				0.12	38786	4	23.3	17		0.36	0.041231056	0.34	0.38	FALSE	-5.263157895	-16.31361207	5.787296282
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2541	Sprague-Dawley rat (F1c)	Continuous		Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F1	F1 Rat, Sprague-Dawley Crl:Cd Br (♂)	F1 Rat, Sprague-Dawley Crl:Cd Br (♂, N=8-17)	Male	oral diet	developmental		24725	AGD (mm/g)							PND 1	Continuous	0.12, 0.78, 2.37, 7.91, 23.3, 77.45, 592.3, 774.65, 0.12 mg/kg-day	mg/kg-day	mm/g	0	-7.894736842	0.78				0.12	38787	5	77.45	14		0.38	0.037416574	0.36	0.4	FALSE	0	-11.53340325	11.53340325
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2541	Sprague-Dawley rat (F1c)	Continuous		Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F1	F1 Rat, Sprague-Dawley Crl:Cd Br (♂)	F1 Rat, Sprague-Dawley Crl:Cd Br (♂, N=8-17)	Male	oral diet	developmental		24725	AGD (mm/g)							PND 1	Continuous	0.12, 0.78, 2.37, 7.91, 23.3, 77.45, 592.3, 774.65, 0.12 mg/kg-day	mg/kg-day	mm/g	0	-7.894736842	0.78				0.12	38788	6	592.3	13		0.35	0.036055513	0.33	0.37	FALSE	-7.894736842	-18.7058513	2.916377616
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2541	Sprague-Dawley rat (F1c)	Continuous		Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F1	F1 Rat, Sprague-Dawley Crl:Cd Br (♂)	F1 Rat, Sprague-Dawley Crl:Cd Br (♂, N=8-17)	Male	oral diet	developmental		24725	AGD (mm/g)							PND 1	Continuous	0.12, 0.78, 2.37, 7.91, 23.3, 77.45, 592.3, 774.65, 0.12 mg/kg-day	mg/kg-day	mm/g	0	-7.894736842	0.78				0.12	38789	7	774.65	8		0.39	0.028284271	0.37	0.41	FALSE	2.631578947	-9.145258573	14.40841647
211463	TRUE	Duplicate control group	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2541	Sprague-Dawley rat (F1c)	Continuous		Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F1	F1 Rat, Sprague-Dawley Crl:Cd Br (♂)	F1 Rat, Sprague-Dawley Crl:Cd Br (♂, N=8-17)	Male	oral diet	developmental		24725	AGD (mm/g)							PND 1	Continuous	0.12, 0.78, 2.37, 7.91, 23.3, 77.45, 592.3, 774.65, 0.12 mg/kg-day	mg/kg-day	mm/g	0	-7.894736842	0.78				0.12	38790	8	0.12	10		0.41	0.031622777	0.39	0.43	FALSE	7.894736842	-4.372499786	20.16197347
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24727	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-13.43283582	0.48				0.09	38799	0	0.09	15		2.68	0.193649167	2.57	2.79	FALSE	0	-5.171377952	5.171377952
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24727	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-13.43283582	0.48				0.09	38800	1	0.48	17		2.62	0.164924225	2.54	2.7	FALSE	-2.23880597	-6.858043772	2.380431832
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24727	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-13.43283582	0.48				0.09	38801	2	1.4	16		2.67	0.12	2.61	2.73	FALSE	-0.373134328	-4.625867596	3.879598939
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24727	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-13.43283582	0.48				0.09	38802	3	4.9	17		2.7	0.206155281	2.59	2.81	FALSE	0.746268657	-4.444441348	5.936978661
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24727	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-13.43283582	0.48				0.09	38803	4	14	15		2.65	0.154919334	2.56	2.74	FALSE	-1.119402985	-5.770391575	3.531585604
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24727	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-13.43283582	0.48				0.09	38804	5	48	16		2.59	0.16	2.5	2.68	FALSE	-3.358208955	-7.945841456	1.229423546
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24727	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-13.43283582	0.48				0.09	38805	6	391	11		2.32	0.198997487	2.19	2.45	TRUE	-13.43283582	-18.84352502	-8.022146621
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24727	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-13.43283582	0.48				0.09	38807	8	0.09	16		2.62	0.164	2.53	2.71	FALSE	-2.23880597	-6.904703193	2.427091253
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24728	AGD (mm/g)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm/g	0	-7.5	0.48				0.09	38808	0	0.09	15		0.4	0.038729833	0.38	0.42	FALSE	0	-6.929646456	6.929646456
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24728	AGD (mm/g)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm/g	0	-7.5	0.48				0.09	38809	1	0.48	17		0.38	0.041231056	0.36	0.4	FALSE	-5	-11.75862597	1.75862597
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24728	AGD (mm/g)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm/g	0	-7.5	0.48				0.09	38810	2	1.4	16		0.4	0.04	0.38	0.42	FALSE	0	-6.929646456	6.929646456
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24728	AGD (mm/g)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm/g	0	-7.5	0.48				0.09	38811	3	4.9	17		0.39	0.041231056	0.37	0.41	FALSE	-2.5	-9.343574084	4.343574084
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24728	AGD (mm/g)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm/g	0	-7.5	0.48				0.09	38812	4	14	15		0.39	0.038729833	0.37	0.41	FALSE	-2.5	-9.343574084	4.343574084
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24728	AGD (mm/g)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm/g	0	-7.5	0.48				0.09	38813	5	48	16		0.38	0.04	0.36	0.4	FALSE	-5	-11.75862597	1.75862597
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24728	AGD (mm/g)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm/g	0	-7.5	0.48				0.09	38814	6	391	11		0.37	0.033166248	0.35	0.39	FALSE	-7.5	-14.17484504	-0.825154964
211463	TRUE	Duplicate control group	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2559	Sprague-Dawley rat (F2a)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♀)	F2 Rat, Sprague-Dawley Crl:Cd Br (♀, N=None-17)	Female	oral diet	developmental (Continuous)	Continuous	24728	AGD (mm/g)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm/g	0	-7.5	0.48				0.09	38816	8	0.09	16		0.41	0.036	0.39	0.43	FALSE	2.5	-4.183831704	9.183831704
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2560	Sprague-Dawley rat (F2b)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♂)	F2 Rat, Sprague-Dawley Crl:Cd Br (♂, N=None-15)	Male	oral diet	developmental (Continuous)	Continuous	24729	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-12.97709924	0.48				0.09	38817	0	0.09	13		2.62	0.180277564	2.51	2.73	FALSE	0	-5.289806455	5.289806455
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2560	Sprague-Dawley rat (F2b)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♂)	F2 Rat, Sprague-Dawley Crl:Cd Br (♂, N=None-15)	Male	oral diet	developmental (Continuous)	Continuous	24729	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-12.97709924	0.48				0.09	38818	1	0.48	12		2.65	0.277128129	2.47	2.83	FALSE	1.145038168	-5.935236735	8.225313071
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2560	Sprague-Dawley rat (F2b)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♂)	F2 Rat, Sprague-Dawley Crl:Cd Br (♂, N=None-15)	Male	oral diet	developmental (Continuous)	Continuous	24729	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-12.97709924	0.48				0.09	38819	2	1.4	15		2.64	0.232379001	2.51	2.77	FALSE	0.763358779	-5.097743726	6.624461284
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2560	Sprague-Dawley rat (F2b)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♂)	F2 Rat, Sprague-Dawley Crl:Cd Br (♂, N=None-15)	Male	oral diet	developmental (Continuous)	Continuous	24729	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-12.97709924	0.48				0.09	38820	3	4.9	15		2.62	0.232379001	2.49	2.75	FALSE	0	-5.8427822	5.8427822
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2560	Sprague-Dawley rat (F2b)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♂)	F2 Rat, Sprague-Dawley Crl:Cd Br (♂, N=None-15)	Male	oral diet	developmental (Continuous)	Continuous	24729	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-12.97709924	0.48				0.09	38821	4	14	13		2.75	0.252388589	2.6	2.9	FALSE	4.961832061	-1.583112972	11.50677709
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2560	Sprague-Dawley rat (F2b)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♂)	F2 Rat, Sprague-Dawley Crl:Cd Br (♂, N=None-15)	Male	oral diet	developmental (Continuous)	Continuous	24729	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-12.97709924	0.48				0.09	38822	5	48	14		2.6	0.224499443	2.47	2.73	FALSE	-0.763358779	-6.587903024	5.061185467
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2560	Sprague-Dawley rat (F2b)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♂)	F2 Rat, Sprague-Dawley Crl:Cd Br (♂, N=None-15)	Male	oral diet	developmental (Continuous)	Continuous	24729	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-12.97709924	0.48				0.09	38823	6	391	10		2.28	0.379473319	2.01	2.55	FALSE	-12.97709924	-22.52611459	-3.428083885
211463	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2560	Sprague-Dawley rat (F2b)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♂)	F2 Rat, Sprague-Dawley Crl:Cd Br (♂, N=None-15)	Male	oral diet	developmental (Continuous)	Continuous	24729	AGD (mm)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm	0	-12.97709924	0.48				0.09	38825	8	0.09	15		2.77	0.317584634	2.59	2.95	FALSE	5.72519084	-1.573382689	13.02376437
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2560	Sprague-Dawley rat (F2b)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♂)	F2 Rat, Sprague-Dawley Crl:Cd Br (♂, N=None-15)	Male	oral diet	developmental (Continuous)	Continuous	24730	AGD (mm/g)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm/g	0	-9.756097561	0.48				0.09	38826	0	0.09	13		0.41	0.108166538	0.34	0.48	FALSE	0	-20.28189207	20.28189207
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2560	Sprague-Dawley rat (F2b)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♂)	F2 Rat, Sprague-Dawley Crl:Cd Br (♂, N=None-15)	Male	oral diet	developmental (Continuous)	Continuous	24730	AGD (mm/g)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm/g	0	-9.756097561	0.48				0.09	38827	1	0.48	12		0.4	0.034641016	0.38	0.42	FALSE	-2.43902439	-17.22482631	12.34677753
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2560	Sprague-Dawley rat (F2b)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♂)	F2 Rat, Sprague-Dawley Crl:Cd Br (♂, N=None-15)	Male	oral diet	developmental (Continuous)	Continuous	24730	AGD (mm/g)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm/g	0	-9.756097561	0.48				0.09	38828	2	1.4	15		0.38	0.038729833	0.36	0.4	FALSE	-7.317073171	-21.44267646	6.808530115
211463	FALSE		Wolfe and Layton 2005		FALSE	1371	Multigeneration study	DEHP	2560	Sprague-Dawley rat (F2b)	Continuous	PND 1	Rat	Rat Sprague-Dawley Crl:Cd Br	SD	F2	F2 Rat, Sprague-Dawley Crl:Cd Br (♂)	F2 Rat, Sprague-Dawley Crl:Cd Br (♂, N=None-15)	Male	oral diet	developmental (Continuous)	Continuous	24730	AGD (mm/g)							PND 1	Continuous	0.09, 0.48, 1.4, 4.9, 14.0, 48.0, 391.0, 543.0, 0.09 mg/kg-day	mg/kg-day	mm/g	0	-9.756097561	0.48				0.09	38829	3	4.9	15		0.41	0.038729833	0.39	0.43	FALSE	0	-15.11722979	15.11722979
